NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
103900022,4504,신금호역,127.0204908209,37.5545931778,마을버스,11040590,금호1가동,11040,성동구
103900150,4505,옥수역.한강버스선착장,127.016845,37.541382,마을버스,11040730,옥수동,11040,성동구
104900130,4506,송정동우리동네작은체육관,127.0687627665,37.5508854915,마을버스,11040690,송정동,11040,성동구
103900143,4507,대우아파트후문,127.0216589278,37.5469390691,마을버스,11040620,금호4가동,11040,성동구
103900025,4509,금호1가동주민센터,127.02219553,37.5551290207,마을버스,11040590,금호1가동,11040,성동구
103900116,4510,왕십리민자역사,127.0378535089,37.5618426928,마을버스,11040560,행당1동,11040,성동구
103900024,4511,무쇠막,127.0246947943,37.545277754,마을버스,11040620,금호4가동,11040,성동구
103900295,4512,송정동공영주차장,127.0677474298,37.5490025833,마을버스,11040690,송정동,11040,성동구
103900026,4514,대경생활과학고등학교,127.017537043,37.5559714265,마을버스,11040720,금호2·3가동,11040,성동구
103900120,4515,금북초등학교.e편한세상금호105동,127.0237361041,37.5555378179,마을버스,11040590,금호1가동,11040,성동구
103900065,4516,무학여고,127.0339123541,37.5574916088,마을버스,11040570,행당2동,11040,성동구
103900145,4517,힐스테이트서울숲리버,127.0253856278,37.5467445912,마을버스,11040620,금호4가동,11040,성동구
104900131,4518,성수SKV1센터1동,127.0655811779,37.545816932,마을버스,11040680,성수2가3동,11040,성동구
103900067,4519,극동아파트상가,127.0121008716,37.5429197459,마을버스,11040730,옥수동,11040,성동구
103900027,4520,금호4가동주민센터.대도빌딩,127.0225635106,37.5480526537,마을버스,11040620,금호4가동,11040,성동구
103900028,4521,화단삼거리,127.0198766785,37.5484174167,마을버스,11040720,금호2·3가동,11040,성동구
103900068,4522,금호어린이집,127.0186201668,37.5567335018,마을버스,11040720,금호2·3가동,11040,성동구
103900029,4523,논골.금호벽산아파트.성동공유센터,127.0253044367,37.5555394907,마을버스,11040590,금호1가동,11040,성동구
103900117,4524,행당서울숲푸르지오상가앞,127.0338926682,37.5556173736,마을버스,11040570,행당2동,11040,성동구
103900300,4525,법학학술정보관,127.0485750382,37.5570403271,마을버스,11040550,사근동,11040,성동구
103900296,4526,성수이비즈센터,127.0630583777,37.5465773977,마을버스,11040680,성수2가3동,11040,성동구
103900069,4527,한남하이츠아파트,127.0115923113,37.5400543105,마을버스,11040730,옥수동,11040,성동구
103900070,4528,금호사거리,127.0252690969,37.5480015945,마을버스,11040620,금호4가동,11040,성동구
103900031,4529,금호산입구,127.0195736658,37.5567220851,마을버스,11040720,금호2·3가동,11040,성동구
103900032,4530,한진아파트후문,127.0269971479,37.5560183016,마을버스,11040570,행당2동,11040,성동구
103900071,4531,신동아아파트후문,127.032693675,37.554894681,마을버스,11040570,행당2동,11040,성동구
103900301,4532,올림픽체육관맞은편,127.0492908049,37.5569341632,마을버스,11040550,사근동,11040,성동구
103900297,4533,경수중학교입구,127.0600882973,37.5435110445,마을버스,11040680,성수2가3동,11040,성동구
