사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20260501,100,100번(하계동~용산구청),102000122,03216,이촌1동충신교회앞(00049),38,270,20260504
20260501,100,100번(하계동~용산구청),102000123,03217,이촌동한가람아파트.이촌역(00068),491,97,20260504
20260501,100,100번(하계동~용산구청),102000124,03218,이촌동한강맨션.이촌역(00050),109,285,20260504
20260501,100,100번(하계동~용산구청),102000125,03219,신용산초등학교(00067),251,83,20260504
20260501,100,100번(하계동~용산구청),102000126,03220,신용산초등학교(00051),72,163,20260504
20260501,100,100번(하계동~용산구청),102000127,03221,이촌동강촌아파트(00066),277,21,20260504
20260501,100,100번(하계동~용산구청),102000128,03222,이촌동점보아파트(00052),63,221,20260504
20260501,100,100번(하계동~용산구청),102000129,03223,이촌동현대아파트(00065),263,66,20260504
20260501,100,100번(하계동~용산구청),102000130,03224,금강병원.반도아파트(00053),41,97,20260504
20260501,100,100번(하계동~용산구청),102000131,03225,서빙고신동아아파트(00064),239,47,20260504
20260501,100,100번(하계동~용산구청),102000132,03226,서빙고신동아아파트(00054),32,136,20260504
20260501,100,100번(하계동~용산구청),102000173,03267,서빙고역교차로(00062),122,53,20260504
20260501,100,100번(하계동~용산구청),102000175,03269,한강중학교(00059),90,1,20260504
20260501,100,100번(하계동~용산구청),102000176,03270,서빙고동금호베스트빌(00060),13,7,20260504
20260501,100,100번(하계동~용산구청),102000231,03325,서빙고역1번출구(00063),41,45,20260504
20260501,100,100번(하계동~용산구청),102000243,03336,서빙고초등학교(00061),4,13,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000068,03162,순천향대학병원(00035),1425,405,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000083,03177,용마루고개.서울자동차고등학교(00045),155,69,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000085,03179,효창공원앞역.이봉창역사울림관(00044),211,119,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000087,03181,용산꿈나무종합타운.보건분소(00043),290,364,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000090,03184,전쟁기념관(00042),102,395,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000092,03186,녹사평역(00041),121,240,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000094,03188,용산구청.이태원시장(00040),264,266,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000096,03190,이태원역1번출구.해밀턴호텔(00039),306,390,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000098,03192,이태원119안전센터(00038),174,285,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000100,03194,한남동주민센터(00037),582,429,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000102,03196,한강진역.블루스퀘어(00036),128,415,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000116,03210,한남시범아파트(00033),104,83,20260504
20260501,110A,"110번(A,고려대방향,정릉~정릉)",102000118,03212,한남동(00034),387,286,20260504
20260501,140,140번(도봉산역~AT센터),102000068,03162,순천향대학병원(00057),660,159,20260504
20260501,140,140번(도봉산역~AT센터),102000071,03165,순천향대학병원.한남오거리(00033),379,1145,20260504
20260501,140,140번(도봉산역~AT센터),102000072,03166,한남오거리(00056),172,174,20260504
20260501,142,142번(도봉동~고속터미널),102000064,03158,장충단로입구(00036),52,169,20260504
20260501,142,142번(도봉동~고속터미널),102000066,03160,서울중부기술교육원.블루스퀘어(00072),177,201,20260504
20260501,142,142번(도봉동~고속터미널),102000067,03161,서울시중부기술교육원.블루스퀘어(00037),399,395,20260504
20260501,142,142번(도봉동~고속터미널),102000068,03162,순천향대학병원(00071),635,242,20260504
20260501,142,142번(도봉동~고속터미널),102000071,03165,순천향대학병원.한남오거리(00038),777,688,20260504
20260501,142,142번(도봉동~고속터미널),102000072,03166,한남오거리(00070),189,421,20260504
20260501,143,143번(정릉~개포동),102000054,03148,용암초등학교입구.이태원주공아파트(00089),615,875,20260504
20260501,143,143번(정릉~개포동),102000055,03149,이태원동남산대림아파트.용산동아파트(00088),496,245,20260504
20260501,143,143번(정릉~개포동),102000056,03150,용산한신아파트(00023),195,437,20260504
20260501,143,143번(정릉~개포동),102000057,03151,해방촌(00024),691,201,20260504
20260501,143,143번(정릉~개포동),102000058,03152,국군재정관리단(00087),325,410,20260504
20260501,143,143번(정릉~개포동),102000059,03153,용산구청(00086),249,360,20260504
20260501,143,143번(정릉~개포동),102000060,03154,용산구청(00025),408,244,20260504
20260501,143,143번(정릉~개포동),102000061,03155,한강중학교(00085),374,400,20260504
20260501,143,143번(정릉~개포동),102000062,03156,한강중학교(00026),332,294,20260504
20260501,144,144번(우이동~교대),102000064,03158,장충단로입구(00040),26,111,20260504
20260501,144,144번(우이동~교대),102000066,03160,서울중부기술교육원.블루스퀘어(00061),153,168,20260504
20260501,144,144번(우이동~교대),102000067,03161,서울시중부기술교육원.블루스퀘어(00041),273,360,20260504
20260501,144,144번(우이동~교대),102000068,03162,순천향대학병원(00060),641,134,20260504
20260501,144,144번(우이동~교대),102000071,03165,순천향대학병원.한남오거리(00042),335,523,20260504
20260501,144,144번(우이동~교대),102000072,03166,한남오거리(00059),134,260,20260504
20260501,150,150번(도봉산~석수역),102000001,03001,한강대교북단.LG유플러스(00083),171,249,20260504
20260501,150,150번(도봉산~석수역),102000002,03002,한강대교북단.LG유플러스(00041),160,106,20260504
20260501,150,150번(도봉산~석수역),102000003,03003,신용산역(00084),314,339,20260504
20260501,150,150번(도봉산~석수역),102000004,03004,신용산역(00040),406,218,20260504
20260501,150,150번(도봉산~석수역),102000005,03005,용산우체국(00085),166,208,20260504
20260501,150,150번(도봉산~석수역),102000006,03006,용산우체국(00039),166,156,20260504
20260501,150,150번(도봉산~석수역),102000007,03007,삼각지역.전쟁기념관(00086),148,324,20260504
20260501,150,150번(도봉산~석수역),102000008,03008,삼각지역.전쟁기념관(00038),260,83,20260504
20260501,150,150번(도봉산~석수역),102000009,03009,숙대입구역(00087),169,208,20260504
20260501,150,150번(도봉산~석수역),102000010,03010,숙대입구역(00037),133,136,20260504
20260501,150,150번(도봉산~석수역),102000011,03011,갈월동(00088),123,104,20260504
20260501,150,150번(도봉산~석수역),102000012,03012,갈월동(00036),75,126,20260504
20260501,150,150번(도봉산~석수역),102000247,03340,노들섬(00042),102,98,20260504
20260501,150,150번(도봉산~석수역),102000248,03341,노들섬(00082),95,100,20260504
20260501,151,151번(우이동~중앙대),102000001,03001,한강대교북단.LG유플러스(00055),196,216,20260504
20260501,151,151번(우이동~중앙대),102000002,03002,한강대교북단.LG유플러스(00047),142,183,20260504
20260501,151,151번(우이동~중앙대),102000003,03003,신용산역(00056),370,530,20260504
20260501,151,151번(우이동~중앙대),102000004,03004,신용산역(00046),513,319,20260504
20260501,151,151번(우이동~중앙대),102000005,03005,용산우체국(00057),179,134,20260504
20260501,151,151번(우이동~중앙대),102000006,03006,용산우체국(00045),108,173,20260504
20260501,151,151번(우이동~중앙대),102000007,03007,삼각지역.전쟁기념관(00058),128,270,20260504
20260501,151,151번(우이동~중앙대),102000008,03008,삼각지역.전쟁기념관(00044),240,101,20260504
20260501,151,151번(우이동~중앙대),102000009,03009,숙대입구역(00059),307,284,20260504
20260501,151,151번(우이동~중앙대),102000010,03010,숙대입구역(00043),223,150,20260504
20260501,151,151번(우이동~중앙대),102000011,03011,갈월동(00060),179,105,20260504
20260501,151,151번(우이동~중앙대),102000012,03012,갈월동(00042),99,109,20260504
20260501,151,151번(우이동~중앙대),102000247,03340,노들섬(00048),96,110,20260504
20260501,151,151번(우이동~중앙대),102000248,03341,노들섬(00054),178,91,20260504
20260501,152,152번(화계사~삼막사사거리),102000001,03001,한강대교북단.LG유플러스(00094),196,256,20260504
20260501,152,152번(화계사~삼막사사거리),102000002,03002,한강대교북단.LG유플러스(00039),157,125,20260504
20260501,152,152번(화계사~삼막사사거리),102000003,03003,신용산역(00095),324,393,20260504
20260501,152,152번(화계사~삼막사사거리),102000004,03004,신용산역(00038),501,232,20260504
20260501,152,152번(화계사~삼막사사거리),102000005,03005,용산우체국(00096),169,198,20260504
20260501,152,152번(화계사~삼막사사거리),102000006,03006,용산우체국(00037),105,166,20260504
20260501,152,152번(화계사~삼막사사거리),102000007,03007,삼각지역.전쟁기념관(00097),125,332,20260504
20260501,152,152번(화계사~삼막사사거리),102000008,03008,삼각지역.전쟁기념관(00036),317,82,20260504
20260501,152,152번(화계사~삼막사사거리),102000009,03009,숙대입구역(00098),219,281,20260504
20260501,152,152번(화계사~삼막사사거리),102000010,03010,숙대입구역(00035),210,131,20260504
20260501,152,152번(화계사~삼막사사거리),102000011,03011,갈월동(00099),140,128,20260504
20260501,152,152번(화계사~삼막사사거리),102000012,03012,갈월동(00034),107,92,20260504
20260501,152,152번(화계사~삼막사사거리),102000247,03340,노들섬(00040),102,113,20260504
20260501,152,152번(화계사~삼막사사거리),102000248,03341,노들섬(00093),113,120,20260504
20260501,162,162번(정릉~여의도),102000009,03009,숙대입구역(00052),261,155,20260504
20260501,162,162번(정릉~여의도),102000011,03011,갈월동(00053),129,104,20260504
20260501,162,162번(정릉~여의도),102000012,03012,갈월동(00026),112,84,20260504
20260501,162,162번(정릉~여의도),102000018,03110,남영역.민주화운동기념관(00028),294,112,20260504
20260501,162,162번(정릉~여의도),102000019,03111,남영역.민주화운동기념관(00051),76,161,20260504
20260501,162,162번(정릉~여의도),102000045,03139,용산경찰서(00029),70,150,20260504
20260501,162,162번(정릉~여의도),102000046,03140,용산경찰서(00050),109,65,20260504
20260501,162,162번(정릉~여의도),102000047,03141,용산꿈나무종합타운.원효로우체국(00030),93,152,20260504
20260501,162,162번(정릉~여의도),102000048,03142,용산e편한세상(00048),68,125,20260504
20260501,162,162번(정릉~여의도),102000049,03143,남정초등학교(00047),99,79,20260504
20260501,162,162번(정릉~여의도),102000050,03144,원효로2가(00031),125,151,20260504
20260501,162,162번(정릉~여의도),102000051,03145,원효로2가사거리(00046),60,84,20260504
20260501,162,162번(정릉~여의도),102000052,03146,원효로3가(00032),189,169,20260504
20260501,162,162번(정릉~여의도),102000053,03147,원효로3가(00045),209,163,20260504
20260501,162,162번(정릉~여의도),102000233,03327,갈월동.숙대입구역10번출구(00027),56,59,20260504
20260501,162,162번(정릉~여의도),102000297,03346,용산꿈나무종합타운(00049),128,59,20260504
20260501,261,261번(장위동~여의도환승센터),102000133,03227,만리동고개(00076),320,196,20260504
20260501,261,261번(장위동~여의도환승센터),102000134,03228,손기정체육공원(00077),143,183,20260504
20260501,262,262번(중랑공영차고지~여의도),102000030,03124,서계동.서울역공항철도15번출구(00083),116,247,20260504
20260501,262,262번(중랑공영차고지~여의도),102000031,03125,서계동(00052),30,103,20260504
20260501,262,262번(중랑공영차고지~여의도),102000032,03126,청파동(00082),182,172,20260504
20260501,262,262번(중랑공영차고지~여의도),102000033,03127,청파시장(00053),117,143,20260504
20260501,262,262번(중랑공영차고지~여의도),102000034,03128,숙대입구역.청파동주민센터(00081),208,176,20260504
20260501,262,262번(중랑공영차고지~여의도),102000035,03129,숙대입구역.청파동주민센터(00054),201,228,20260504
20260501,262,262번(중랑공영차고지~여의도),102000045,03139,용산경찰서(00055),151,161,20260504
20260501,262,262번(중랑공영차고지~여의도),102000046,03140,용산경찰서(00079),91,107,20260504
20260501,262,262번(중랑공영차고지~여의도),102000047,03141,용산꿈나무종합타운.원효로우체국(00056),124,163,20260504
20260501,262,262번(중랑공영차고지~여의도),102000048,03142,용산e편한세상(00077),32,134,20260504
20260501,262,262번(중랑공영차고지~여의도),102000049,03143,남정초등학교(00076),75,61,20260504
20260501,262,262번(중랑공영차고지~여의도),102000050,03144,원효로2가(00057),67,163,20260504
20260501,262,262번(중랑공영차고지~여의도),102000051,03145,원효로2가사거리(00075),74,123,20260504
20260501,262,262번(중랑공영차고지~여의도),102000052,03146,원효로3가(00058),76,125,20260504
20260501,262,262번(중랑공영차고지~여의도),102000053,03147,원효로3가(00074),122,67,20260504
20260501,262,262번(중랑공영차고지~여의도),102000136,03230,남영역.민주화운동기념관(00080),127,128,20260504
20260501,262,262번(중랑공영차고지~여의도),102000203,03297,청암동강변삼성아파트(00061),78,94,20260504
20260501,262,262번(중랑공영차고지~여의도),102000204,03298,청암동강변삼성아파트(00071),105,133,20260504
20260501,262,262번(중랑공영차고지~여의도),102000205,03299,원효2동산호아파트(00072),203,80,20260504
20260501,262,262번(중랑공영차고지~여의도),102000206,03300,원효2동산호아파트(00060),89,137,20260504
20260501,262,262번(중랑공영차고지~여의도),102000207,03301,원효로풍전아파트(00073),114,39,20260504
20260501,262,262번(중랑공영차고지~여의도),102000208,03302,원효로풍전아파트(00059),25,119,20260504
20260501,262,262번(중랑공영차고지~여의도),102000286,03345,서울역공항철도15번출구(00051),403,195,20260504
20260501,262,262번(중랑공영차고지~여의도),102000297,03346,용산꿈나무종합타운(00078),116,78,20260504
20260501,100,100번(하계동~용산구청),102000001,03001,한강대교북단.LG유플러스(00070),240,421,20260504
20260501,100,100번(하계동~용산구청),102000002,03002,한강대교북단.LG유플러스(00047),204,110,20260504
20260501,100,100번(하계동~용산구청),102000003,03003,신용산역(00071),250,585,20260504
20260501,100,100번(하계동~용산구청),102000004,03004,신용산역(00046),550,219,20260504
20260501,100,100번(하계동~용산구청),102000005,03005,용산우체국(00072),132,192,20260504
20260501,100,100번(하계동~용산구청),102000006,03006,용산우체국(00045),153,124,20260504
20260501,100,100번(하계동~용산구청),102000007,03007,삼각지역.전쟁기념관(00073),123,182,20260504
20260501,100,100번(하계동~용산구청),102000008,03008,삼각지역.전쟁기념관(00044),131,75,20260504
20260501,100,100번(하계동~용산구청),102000009,03009,숙대입구역(00074),158,239,20260504
20260501,100,100번(하계동~용산구청),102000010,03010,숙대입구역(00043),195,98,20260504
20260501,100,100번(하계동~용산구청),102000011,03011,갈월동(00075),108,76,20260504
20260501,100,100번(하계동~용산구청),102000012,03012,갈월동(00042),100,94,20260504
20260501,100,100번(하계동~용산구청),102000059,03153,용산구청(00057),109,150,20260504
20260501,100,100번(하계동~용산구청),102000060,03154,용산구청(00058),142,12,20260504
20260501,100,100번(하계동~용산구청),102000061,03155,한강중학교(00056),42,219,20260504
20260501,100,100번(하계동~용산구청),102000063,03157,서빙고역1번출구(00055),109,183,20260504
20260501,100,100번(하계동~용산구청),102000120,03214,이촌동동부센트레빌(00048),14,155,20260504
20260501,100,100번(하계동~용산구청),102000121,03215,이촌동두산위브트레지움.한강대우아파트(00069),308,84,20260504
20260501,507,507번(석수역~동대문문화공원),102000001,03001,한강대교북단.LG유플러스(00041),130,124,20260504
20260501,507,507번(석수역~동대문문화공원),102000002,03002,한강대교북단.LG유플러스(00071),112,86,20260504
20260501,507,507번(석수역~동대문문화공원),102000003,03003,신용산역(00042),165,222,20260504
20260501,507,507번(석수역~동대문문화공원),102000004,03004,신용산역(00070),263,133,20260504
20260501,507,507번(석수역~동대문문화공원),102000005,03005,용산우체국(00043),46,127,20260504
20260501,507,507번(석수역~동대문문화공원),102000006,03006,용산우체국(00069),95,89,20260504
20260501,507,507번(석수역~동대문문화공원),102000007,03007,삼각지역.전쟁기념관(00044),46,168,20260504
20260501,507,507번(석수역~동대문문화공원),102000008,03008,삼각지역.전쟁기념관(00068),169,58,20260504
20260501,507,507번(석수역~동대문문화공원),102000009,03009,숙대입구역(00045),130,181,20260504
20260501,507,507번(석수역~동대문문화공원),102000010,03010,숙대입구역(00067),171,61,20260504
20260501,507,507번(석수역~동대문문화공원),102000011,03011,갈월동(00046),71,50,20260504
20260501,507,507번(석수역~동대문문화공원),102000012,03012,갈월동(00066),77,61,20260504
20260501,507,507번(석수역~동대문문화공원),102000247,03340,노들섬(00072),57,92,20260504
20260501,507,507번(석수역~동대문문화공원),102000248,03341,노들섬(00040),61,77,20260504
20260501,9401,9401번(구미동~서울역),102000069,03163,순천향대학병원(00028),203,1121,20260504
20260501,9401,9401번(구미동~서울역),102000070,03164,순천향대학병원(00038),1108,88,20260504
20260501,N37,N37번(송파공영차고지~진관공영차고지),102000068,03162,순천향대학병원(00030),12,2,20260504
20260501,N37,N37번(송파공영차고지~진관공영차고지),102000071,03165,순천향대학병원.한남오거리(00083),25,6,20260504
20260501,N37,N37번(송파공영차고지~진관공영차고지),102000072,03166,한남오거리(00029),20,11,20260504
20260501,N37,N37번(진관공영차고지~송파공영차고지),102000068,03162,순천향대학병원(00087),14,1,20260504
20260501,N37,N37번(진관공영차고지~송파공영차고지),102000071,03165,순천향대학병원.한남오거리(00028),5,18,20260504
20260501,N37,N37번(진관공영차고지~송파공영차고지),102000072,03166,한남오거리(00086),13,7,20260504
20260501,N13,N13번(송파공영차고지~상계동차고지),102000064,03158,장충단로입구(00121),0,1,20260504
20260501,N13,N13번(송파공영차고지~상계동차고지),102000066,03160,서울중부기술교육원.블루스퀘어(00028),14,11,20260504
20260501,N13,N13번(송파공영차고지~상계동차고지),102000067,03161,서울시중부기술교육원.블루스퀘어(00122),12,5,20260504
20260501,N13,N13번(송파공영차고지~상계동차고지),102000068,03162,순천향대학병원(00027),12,4,20260504
20260501,N13,N13번(송파공영차고지~상계동차고지),102000071,03165,순천향대학병원.한남오거리(00123),22,8,20260504
20260501,N13,N13번(송파공영차고지~상계동차고지),102000072,03166,한남오거리(00026),21,15,20260504
20260501,N16,N16번(도봉산공영차고지~온수동차고지),102000133,03227,만리동고개(00093),10,5,20260504
20260501,N16,N16번(온수동차고지~도봉산공영차고지),102000133,03227,만리동고개(00025),5,13,20260504
20260501,N16,N16번(온수동차고지~도봉산공영차고지),102000134,03228,손기정체육공원(00026),5,0,20260504
20260501,463,463(염곡동~국회의사당),102000133,03227,만리동고개(00054),350,188,20260504
20260501,463,463(염곡동~국회의사당),102000134,03228,손기정체육공원(00055),109,128,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000001,03001,한강대교북단.LG유플러스(00026),8,1,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000002,03002,한강대교북단.LG유플러스(00121),7,2,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000003,03003,신용산역(00027),50,2,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000004,03004,신용산역(00120),10,21,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000005,03005,용산우체국(00028),21,6,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000006,03006,용산우체국(00119),7,7,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000007,03007,삼각지역.전쟁기념관(00029),9,15,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000008,03008,삼각지역.전쟁기념관(00118),34,10,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000009,03009,숙대입구역(00030),22,16,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000010,03010,숙대입구역(00117),11,16,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000011,03011,갈월동(00031),5,3,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000012,03012,갈월동(00116),3,8,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000247,03340,노들섬(00122),1,4,20260504
20260501,N15,N15번(남태령역~우이동도선사입구),102000248,03341,노들섬(00025),6,2,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000001,03001,한강대교북단.LG유플러스(00101),7,4,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000002,03002,한강대교북단.LG유플러스(00050),10,11,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000003,03003,신용산역(00102),15,4,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000004,03004,신용산역(00049),22,18,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000005,03005,용산우체국(00103),19,4,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000006,03006,용산우체국(00048),17,11,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000007,03007,삼각지역.전쟁기념관(00104),16,15,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000008,03008,삼각지역.전쟁기념관(00047),37,12,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000009,03009,숙대입구역(00105),17,15,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000010,03010,숙대입구역(00046),27,23,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000011,03011,갈월동(00106),1,11,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000012,03012,갈월동(00045),17,23,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000247,03340,노들섬(00051),4,16,20260504
20260501,N15,N15번(우이동성원아파트~남태령역),102000248,03341,노들섬(00100),3,1,20260504
20260501,173,173번(월계동~연세대),102000133,03227,만리동고개(00070),267,207,20260504
20260501,173,173번(월계동~연세대),102000134,03228,손기정체육공원(00071),115,113,20260504
20260501,741,741번(진관차고지~헌인릉입구),102000068,03162,순천향대학병원(00071),372,107,20260504
20260501,741,741번(진관차고지~헌인릉입구),102000071,03165,순천향대학병원.한남오거리(00028),202,449,20260504
20260501,741,741번(진관차고지~헌인릉입구),102000072,03166,한남오거리(00070),135,166,20260504
20260501,0411,0411번(용산차고지~AT센터),102000043,03137,용산전자상가.전자랜드(00002),20,5,20260504
20260501,0411,0411번(용산차고지~AT센터),102000049,03143,남정초등학교(00081),26,59,20260504
20260501,0411,0411번(용산차고지~AT센터),102000049,03143,남정초등학교(00005),29,5,20260504
20260501,0411,0411번(용산차고지~AT센터),102000050,03144,원효로2가(00018),77,27,20260504
20260501,0411,0411번(용산차고지~AT센터),102000050,03144,원효로2가(00094),11,17,20260504
20260501,0411,0411번(용산차고지~AT센터),102000051,03145,원효로2가사거리(00004),11,2,20260504
20260501,0411,0411번(용산차고지~AT센터),102000051,03145,원효로2가사거리(00080),23,61,20260504
20260501,0411,0411번(용산차고지~AT센터),102000052,03146,원효로3가(00019),147,47,20260504
20260501,0411,0411번(용산차고지~AT센터),102000053,03147,원효로3가(00003),24,3,20260504
20260501,0411,0411번(용산차고지~AT센터),102000053,03147,원효로3가(00079),33,95,20260504
20260501,0411,0411번(용산차고지~AT센터),102000085,03179,효창공원앞역.이봉창역사울림관(00007),250,36,20260504
20260501,0411,0411번(용산차고지~AT센터),102000085,03179,효창공원앞역.이봉창역사울림관(00083),276,131,20260504
20260501,0411,0411번(용산차고지~AT센터),102000086,03180,효창공원앞역.이봉창역사울림관(00016),156,59,20260504
20260501,0411,0411번(용산차고지~AT센터),102000086,03180,효창공원앞역.이봉창역사울림관(00092),63,73,20260504
20260501,0411,0411번(용산차고지~AT센터),102000087,03181,용산꿈나무종합타운.보건분소(00006),46,19,20260504
20260501,0411,0411번(용산차고지~AT센터),102000087,03181,용산꿈나무종합타운.보건분소(00082),37,104,20260504
20260501,0411,0411번(용산차고지~AT센터),102000088,03182,용산꿈나무종합타운.보건분소(00017),41,11,20260504
20260501,0411,0411번(용산차고지~AT센터),102000088,03182,용산꿈나무종합타운.보건분소(00093),7,9,20260504
20260501,0411,0411번(용산차고지~AT센터),102000120,03214,이촌동동부센트레빌(00025),39,26,20260504
20260501,0411,0411번(용산차고지~AT센터),102000121,03215,이촌동두산위브트레지움.한강대우아파트(00072),56,63,20260504
20260501,0411,0411번(용산차고지~AT센터),102000122,03216,이촌1동충신교회앞(00026),86,94,20260504
20260501,0411,0411번(용산차고지~AT센터),102000123,03217,이촌동한가람아파트.이촌역(00071),146,113,20260504
20260501,0411,0411번(용산차고지~AT센터),102000124,03218,이촌동한강맨션.이촌역(00027),156,144,20260504
20260501,0411,0411번(용산차고지~AT센터),102000125,03219,신용산초등학교(00070),68,122,20260504
20260501,0411,0411번(용산차고지~AT센터),102000126,03220,신용산초등학교(00028),122,51,20260504
20260501,0411,0411번(용산차고지~AT센터),102000127,03221,이촌동강촌아파트(00069),45,77,20260504
20260501,0411,0411번(용산차고지~AT센터),102000128,03222,이촌동점보아파트(00029),160,52,20260504
20260501,0411,0411번(용산차고지~AT센터),102000129,03223,이촌동현대아파트(00068),76,179,20260504
20260501,0411,0411번(용산차고지~AT센터),102000130,03224,금강병원.반도아파트(00030),85,38,20260504
20260501,0411,0411번(용산차고지~AT센터),102000131,03225,서빙고신동아아파트(00067),87,131,20260504
20260501,0411,0411번(용산차고지~AT센터),102000132,03226,서빙고신동아아파트(00031),89,48,20260504
20260501,0411,0411번(용산차고지~AT센터),102000141,03235,숙명여대후문.이봉창활동터(00010),27,74,20260504
20260501,0411,0411번(용산차고지~AT센터),102000141,03235,숙명여대후문.이봉창활동터(00086),23,96,20260504
20260501,0411,0411번(용산차고지~AT센터),102000142,03236,효창공원후문(00011),56,56,20260504
20260501,0411,0411번(용산차고지~AT센터),102000142,03236,효창공원후문(00087),60,68,20260504
20260501,0411,0411번(용산차고지~AT센터),102000143,03237,한겨레신문사입구(00012),26,60,20260504
20260501,0411,0411번(용산차고지~AT센터),102000143,03237,한겨레신문사입구(00088),27,49,20260504
20260501,0411,0411번(용산차고지~AT센터),102000144,03238,대한노인회중앙회(00013),40,48,20260504
20260501,0411,0411번(용산차고지~AT센터),102000144,03238,대한노인회중앙회(00089),31,35,20260504
20260501,0411,0411번(용산차고지~AT센터),102000145,03239,효창운동장.효창동주민센터(00014),29,4,20260504
20260501,0411,0411번(용산차고지~AT센터),102000145,03239,효창운동장.효창동주민센터(00090),21,2,20260504
20260501,0411,0411번(용산차고지~AT센터),102000146,03240,효창동주민센터.금양초등학교(00008),30,38,20260504
20260501,0411,0411번(용산차고지~AT센터),102000146,03240,효창동주민센터.금양초등학교(00084),29,62,20260504
20260501,0411,0411번(용산차고지~AT센터),102000147,03241,금양초등학교(00015),33,18,20260504
20260501,0411,0411번(용산차고지~AT센터),102000147,03241,금양초등학교(00091),27,24,20260504
20260501,0411,0411번(용산차고지~AT센터),102000156,03250,용산전자상가입구(00095),5,48,20260504
20260501,0411,0411번(용산차고지~AT센터),102000193,03287,이촌119안전센터.성촌공원(00077),24,23,20260504
20260501,0411,0411번(용산차고지~AT센터),102000194,03288,이촌로입구.성촌공원앞(00076),13,39,20260504
20260501,0411,0411번(용산차고지~AT센터),102000195,03289,이촌로입구.성촌공원앞(00021),55,55,20260504
20260501,0411,0411번(용산차고지~AT센터),102000196,03290,이촌2동주민센터(00075),74,56,20260504
20260501,0411,0411번(용산차고지~AT센터),102000197,03291,이촌2동주민센터(00022),103,57,20260504
20260501,0411,0411번(용산차고지~AT센터),102000198,03292,이촌2동대림아파트.새남터성지(00074),91,81,20260504
20260501,0411,0411번(용산차고지~AT센터),102000199,03293,이촌2동대림아파트.새남터성지(00023),106,79,20260504
20260501,0411,0411번(용산차고지~AT센터),102000200,03294,서부이촌동입구(00073),118,144,20260504
20260501,0411,0411번(용산차고지~AT센터),102000201,03295,이촌2동강변아파트(00024),123,85,20260504
20260501,0411,0411번(용산차고지~AT센터),102000207,03301,원효로풍전아파트(00078),33,96,20260504
20260501,0411,0411번(용산차고지~AT센터),102000209,03303,원효풍전아파트(00020),71,29,20260504
20260501,0411,0411번(용산차고지~AT센터),102000231,03325,서빙고역1번출구(00066),40,166,20260504
20260501,0411,0411번(용산차고지~AT센터),102000266,03344,효창공원삼거리.윤봉길의사등묘역(00009),39,117,20260504
20260501,0411,0411번(용산차고지~AT센터),102000266,03344,효창공원삼거리.윤봉길의사등묘역(00085),26,208,20260504
20260501,0411,0411번(용산차고지~AT센터),102000317,03120,서울드래곤시티(00001),64,3,20260504
20260501,0411,0411번(용산차고지~AT센터),102000318,03121,용산역3번출구.용산차고지(00096),0,114,20260504
20260501,742,742번(구산동~상도동),102000001,03001,한강대교북단.LG유플러스(00092),176,156,20260504
