부지_WKT
"POLYGON ((126.976884 37.552265, 126.97691 37.552169, 126.976953 37.552005, 126.976977 37.551915, 126.976985 37.551888, 126.977011 37.551786, 126.977016 37.551765, 126.977017 37.551762, 126.977037 37.551684, 126.977063 37.551593, 126.977065 37.55158, 126.977078 37.551531, 126.977089 37.55149, 126.9771 37.551449, 126.977115 37.551392, 126.977128 37.551336, 126.977033 37.551315, 126.976928 37.551292, 126.976839 37.551631, 126.976833 37.551652, 126.976804 37.551764, 126.976787 37.55183, 126.97678 37.551856, 126.976765 37.551916, 126.976754 37.55196, 126.976751 37.551971, 126.976749 37.551981, 126.976746 37.551982, 126.976722 37.552079, 126.976708 37.552122, 126.976703 37.552146, 126.976669 37.552261, 126.976682 37.552262, 126.976681 37.552265, 126.976816 37.552265, 126.976884 37.552265))"
"POLYGON ((126.976699 37.554722, 126.976694 37.55473, 126.976686 37.554727, 126.976631 37.554702, 126.976595 37.55468, 126.976596 37.55471, 126.976607 37.554709, 126.976652 37.554727, 126.976674 37.554741, 126.976651 37.554768, 126.976624 37.554799, 126.976601 37.554816, 126.976567 37.554839, 126.976531 37.554897, 126.976539 37.554953, 126.976563 37.554926, 126.976589 37.554896, 126.976617 37.554864, 126.976692 37.554889, 126.976735 37.554902, 126.976753 37.554933, 126.976769 37.554951, 126.976774 37.554956, 126.976809 37.55497, 126.976859 37.555009, 126.976889 37.555021, 126.976935 37.555028, 126.977035 37.555038, 126.977157 37.555006, 126.977197 37.554996, 126.977287 37.554952, 126.977323 37.554934, 126.977342 37.554949, 126.977369 37.554929, 126.977344 37.554909, 126.97737 37.55488, 126.977398 37.55486, 126.977423 37.554824, 126.977436 37.554806, 126.97748 37.554754, 126.977508 37.554721, 126.977547 37.554722, 126.977546 37.554702, 126.977627 37.554697, 126.977644 37.554697, 126.977645 37.554704, 126.977671 37.5547, 126.9777 37.554678, 126.977663 37.554681, 126.977647 37.554684, 126.977633 37.554679, 126.977554 37.55469, 126.977534 37.554687, 126.977516 37.554687, 126.977516 37.554693, 126.97745 37.55476, 126.977414 37.554797, 126.977309 37.554734, 126.977232 37.554692, 126.977223 37.554689, 126.977176 37.554668, 126.977143 37.554654, 126.977102 37.55466, 126.977024 37.554672, 126.976992 37.554672, 126.976978 37.554669, 126.976955 37.554691, 126.976891 37.554649, 126.976905 37.554625, 126.976892 37.554623, 126.97689 37.554629, 126.97688 37.554644, 126.976882 37.554665, 126.976884 37.554688, 126.976793 37.554689, 126.976736 37.554693, 126.976708 37.554696, 126.976708 37.554708, 126.976699 37.554722, 126.976771 37.554719, 126.976809 37.554705, 126.976834 37.554703, 126.976844 37.554707, 126.976968 37.5547, 126.977007 37.554685, 126.977019 37.554687, 126.977066 37.554692, 126.977121 37.554694, 126.977188 37.554709, 126.977238 37.554715, 126.977276 37.554736, 126.977292 37.554744, 126.977301 37.554751, 126.977318 37.554765, 126.977387 37.55481, 126.977404 37.554821, 126.977371 37.554862, 126.977336 37.554891, 126.977316 37.554914, 126.977297 37.55493, 126.977204 37.554981, 126.977159 37.554996, 126.977142 37.554996, 126.97712 37.554997, 126.977097 37.555001, 126.977037 37.555013, 126.976994 37.555018, 126.976984 37.555009, 126.976925 37.55501, 126.976849 37.554979, 126.976852 37.554962, 126.976857 37.554941, 126.976829 37.554944, 126.976811 37.554944, 126.976778 37.554933, 126.976757 37.554907, 126.976754 37.554899, 126.976758 37.554892, 126.976763 37.554888, 126.976789 37.554884, 126.976774 37.554873, 126.97676 37.554876, 126.976753 37.554882, 126.9767 37.554869, 126.976645 37.554855, 126.976662 37.554814, 126.976674 37.554803, 126.976696 37.554776, 126.976702 37.554768, 126.976699 37.554722))"
"POLYGON ((126.978215 37.549987, 126.978244 37.549991, 126.97838 37.550015, 126.978385 37.550003, 126.978308 37.549984, 126.978278 37.549974, 126.978222 37.549965, 126.978215 37.549987))"
"POLYGON ((126.976573 37.554258, 126.976573 37.554299, 126.976591 37.554304, 126.976605 37.554313, 126.976616 37.55438, 126.976643 37.554414, 126.976651 37.554482, 126.976628 37.554485, 126.976585 37.554483, 126.976587 37.554501, 126.976637 37.554501, 126.976652 37.554507, 126.976665 37.554517, 126.976687 37.554553, 126.976694 37.55458, 126.97669 37.554543, 126.976687 37.554499, 126.976684 37.554465, 126.976677 37.554428, 126.976673 37.554366, 126.976671 37.554335, 126.97667 37.554308, 126.97667 37.554283, 126.97665 37.55423, 126.976641 37.554181, 126.976651 37.554144, 126.976659 37.554133, 126.976648 37.55411, 126.976646 37.554092, 126.976607 37.554145, 126.97662 37.554261, 126.976573 37.554258))"
"POLYGON ((126.976939 37.553276, 126.976949 37.55327, 126.976965 37.553261, 126.976972 37.553257, 126.977016 37.553245, 126.977129 37.553206, 126.977162 37.553202, 126.977108 37.553118, 126.977091 37.553081, 126.977071 37.553089, 126.977097 37.553134, 126.977108 37.553168, 126.977115 37.553189, 126.977059 37.553209, 126.977037 37.553214, 126.977033 37.553215, 126.976941 37.553234, 126.976934 37.553235, 126.976863 37.553216, 126.976845 37.553216, 126.976831 37.553216, 126.976741 37.553209, 126.976726 37.553207, 126.976661 37.553229, 126.976625 37.553228, 126.976616 37.553218, 126.976603 37.553206, 126.976593 37.553182, 126.97659 37.553139, 126.9766 37.553087, 126.976607 37.553065, 126.976616 37.553057, 126.976634 37.55304, 126.976653 37.553024, 126.976678 37.553003, 126.976684 37.552978, 126.97669 37.552959, 126.976696 37.552938, 126.976713 37.552879, 126.976731 37.552816, 126.976738 37.55279, 126.976752 37.55274, 126.976774 37.552663, 126.976782 37.552623, 126.976696 37.552586, 126.976677 37.552646, 126.976656 37.55271, 126.976628 37.552801, 126.97659 37.552917, 126.976576 37.552962, 126.976576 37.553016, 126.976577 37.553106, 126.976578 37.553146, 126.976578 37.553167, 126.976584 37.553235, 126.976585 37.553252, 126.976604 37.553267, 126.976601 37.553248, 126.976636 37.553242, 126.9767 37.553233, 126.976742 37.553227, 126.976813 37.553234, 126.97681 37.553244, 126.976891 37.553252, 126.976905 37.553262, 126.976923 37.553285, 126.976939 37.553276))"
"POLYGON ((126.978682 37.550291, 126.978699 37.550311, 126.978723 37.550273, 126.978727 37.550271, 126.978729 37.550263, 126.978705 37.550257, 126.978697 37.550288, 126.978684 37.550288, 126.978682 37.550291))"
"POLYGON ((126.980586 37.551335, 126.980596 37.551307, 126.980586 37.551307, 126.980508 37.551307, 126.980478 37.551267, 126.980452 37.551252, 126.98041 37.551254, 126.980399 37.551257, 126.980351 37.551273, 126.980299 37.551253, 126.980294 37.551209, 126.980291 37.55119, 126.980271 37.551142, 126.980324 37.551067, 126.980362 37.55099, 126.980363 37.550988, 126.980388 37.550955, 126.980418 37.550909, 126.980442 37.550847, 126.980451 37.550825, 126.980454 37.550797, 126.980454 37.550781, 126.980457 37.550751, 126.980457 37.550715, 126.980457 37.550697, 126.980501 37.550637, 126.980512 37.550623, 126.980528 37.550608, 126.980534 37.550602, 126.980546 37.550588, 126.980534 37.550578, 126.980565 37.550536, 126.980578 37.550499, 126.980577 37.550498, 126.98057 37.550486, 126.980545 37.550464, 126.980498 37.550464, 126.980503 37.550473, 126.980531 37.550521, 126.980527 37.550554, 126.980489 37.550616, 126.980464 37.550642, 126.98041 37.550699, 126.980419 37.550738, 126.980425 37.550768, 126.980435 37.550827, 126.980396 37.550909, 126.980356 37.550961, 126.980349 37.55097, 126.980343 37.550977, 126.98031 37.55102, 126.980296 37.551039, 126.980248 37.551122, 126.98024 37.551136, 126.980219 37.551132, 126.98014 37.551114, 126.980082 37.551071, 126.979953 37.551002, 126.979888 37.550935, 126.979866 37.550914, 126.979867 37.550906, 126.979867 37.550899, 126.979851 37.55091, 126.979851 37.55092, 126.979942 37.551013, 126.98007 37.551081, 126.980129 37.551128, 126.980248 37.551156, 126.980262 37.551197, 126.980284 37.551257, 126.980346 37.551282, 126.980361 37.551288, 126.980406 37.551267, 126.980421 37.551266, 126.980454 37.551263, 126.980463 37.551272, 126.980497 37.551313, 126.980505 37.551324, 126.980555 37.55133, 126.980586 37.551335))"
"POLYGON ((126.977223 37.554689, 126.977232 37.554692, 126.977273 37.554651, 126.977298 37.554625, 126.977318 37.554605, 126.977371 37.554614, 126.977428 37.554623, 126.977478 37.554637, 126.977467 37.554643, 126.977401 37.554681, 126.977395 37.554684, 126.977309 37.554734, 126.977414 37.554797, 126.97745 37.55476, 126.977516 37.554693, 126.977516 37.554687, 126.977528 37.554647, 126.977535 37.554627, 126.977537 37.554605, 126.977504 37.554623, 126.977522 37.554627, 126.977511 37.554637, 126.977489 37.554619, 126.977421 37.554608, 126.977353 37.5546, 126.977331 37.554597, 126.977313 37.554586, 126.977293 37.554572, 126.977282 37.554585, 126.977306 37.554599, 126.977275 37.554633, 126.977223 37.554689))"
"POLYGON ((126.979264 37.550651, 126.979265 37.550648, 126.97927 37.550636, 126.979174 37.550596, 126.979104 37.550559, 126.979067 37.550541, 126.979029 37.55052, 126.979022 37.550526, 126.978976 37.550493, 126.978941 37.550464, 126.978893 37.550423, 126.978811 37.550371, 126.978731 37.550328, 126.978722 37.550304, 126.978723 37.550273, 126.978699 37.550311, 126.978722 37.550334, 126.978809 37.550385, 126.978867 37.55043, 126.978894 37.550455, 126.978905 37.550464, 126.978977 37.550519, 126.979067 37.550579, 126.979173 37.550629, 126.979263 37.550655, 126.979264 37.550651))"
"POLYGON ((126.978394 37.550019, 126.978461 37.550045, 126.978531 37.550073, 126.97862 37.550108, 126.978643 37.550131, 126.978652 37.550145, 126.978663 37.550163, 126.97867 37.550195, 126.978674 37.55025, 126.978705 37.550257, 126.97871 37.550241, 126.978696 37.550171, 126.97869 37.55016, 126.978674 37.550187, 126.978682 37.550163, 126.978677 37.550161, 126.978683 37.550149, 126.978663 37.550112, 126.978626 37.550096, 126.978538 37.550061, 126.978535 37.550066, 126.978466 37.550037, 126.978398 37.55001, 126.978394 37.550019))"
